dataset,protocol,msg,qtype,w_query,x,application/cbor+dns decode,application/cbor+dns encode
yourthings,dns,q,A,False,5.2e-05,1,2
yourthings,dns,q,A,False,5.4e-05,3,1
yourthings,dns,q,A,False,5.5e-05,,1
yourthings,dns,q,A,False,5.7e-05,1,2
yourthings,dns,q,A,False,5.8e-05,,2
yourthings,dns,q,A,False,5.9e-05,,3
yourthings,dns,q,A,False,6.2e-05,,2
yourthings,dns,q,A,False,6.3e-05,2,
yourthings,dns,q,A,False,6.4e-05,1,1
yourthings,dns,q,A,False,6.5e-05,,4
yourthings,dns,q,A,False,6.6e-05,,1
yourthings,dns,q,A,False,6.8e-05,1,1
yourthings,dns,q,A,False,6.9e-05,1,2
yourthings,dns,q,A,False,7e-05,1,
yourthings,dns,q,A,False,7.1e-05,1,
yourthings,dns,q,A,False,7.2e-05,1,1
yourthings,dns,q,A,False,7.3e-05,1,2
yourthings,dns,q,A,False,7.4e-05,,2
yourthings,dns,q,A,False,7.5e-05,1,2
yourthings,dns,q,A,False,7.6e-05,,1
yourthings,dns,q,A,False,7.7e-05,,1
yourthings,dns,q,A,False,7.8e-05,1,2
yourthings,dns,q,A,False,7.9e-05,1,1
yourthings,dns,q,A,False,8e-05,1,
yourthings,dns,q,A,False,8.2e-05,,2
yourthings,dns,q,A,False,8.4e-05,,1
yourthings,dns,q,A,False,8.6e-05,1,1
yourthings,dns,q,A,False,8.8e-05,,1
yourthings,dns,q,A,False,8.9e-05,,1
yourthings,dns,q,A,False,9e-05,,1
yourthings,dns,q,A,False,9.1e-05,,1
yourthings,dns,q,A,False,9.5e-05,,1
yourthings,dns,q,A,False,9.6e-05,,1
yourthings,dns,q,A,False,0.000104,,1
yourthings,dns,q,A,False,0.000105,,1
yourthings,dns,q,A,False,0.000106,,1
yourthings,dns,q,A,False,0.000109,,1
yourthings,dns,q,A,False,0.000115,1,
yourthings,dns,q,A,False,0.000118,,1
yourthings,dns,q,A,False,0.000125,1,
yourthings,dns,q,A,False,0.000127,,1
yourthings,dns,q,A,False,0.000134,,1
yourthings,dns,q,A,False,0.000192,1,
yourthings,dns,q,A,False,0.000266,,1
yourthings,dns,q,AAAA,False,1.1e-05,10,
yourthings,dns,q,AAAA,False,1.2e-05,115,
yourthings,dns,q,AAAA,False,1.3e-05,1041,
yourthings,dns,q,AAAA,False,1.4e-05,18892,
yourthings,dns,q,AAAA,False,1.5e-05,56972,
yourthings,dns,q,AAAA,False,1.6e-05,47963,
yourthings,dns,q,AAAA,False,1.7e-05,15876,
yourthings,dns,q,AAAA,False,1.8e-05,13534,
yourthings,dns,q,AAAA,False,1.9e-05,8483,
yourthings,dns,q,AAAA,False,2e-05,3384,5
yourthings,dns,q,AAAA,False,2.1e-05,707,253
yourthings,dns,q,AAAA,False,2.2e-05,265,892
yourthings,dns,q,AAAA,False,2.3e-05,178,2970
yourthings,dns,q,AAAA,False,2.4e-05,99,28186
yourthings,dns,q,AAAA,False,2.5e-05,62,59719
yourthings,dns,q,AAAA,False,2.6e-05,57,45180
yourthings,dns,q,AAAA,False,2.7e-05,57,21417
yourthings,dns,q,AAAA,False,2.8e-05,41,6930
yourthings,dns,q,AAAA,False,2.9e-05,121,1558
yourthings,dns,q,AAAA,False,3e-05,137,347
yourthings,dns,q,AAAA,False,3.1e-05,63,160
yourthings,dns,q,AAAA,False,3.2e-05,13,166
yourthings,dns,q,AAAA,False,3.3e-05,1,153
yourthings,dns,q,AAAA,False,3.4e-05,3,58
yourthings,dns,q,AAAA,False,3.5e-05,2,31
yourthings,dns,q,AAAA,False,3.6e-05,,10
yourthings,dns,q,AAAA,False,3.7e-05,,12
yourthings,dns,q,AAAA,False,3.8e-05,,10
yourthings,dns,q,AAAA,False,3.9e-05,,4
yourthings,dns,q,AAAA,False,4e-05,,7
yourthings,dns,q,AAAA,False,4.2e-05,,1
yourthings,dns,q,AAAA,False,4.3e-05,,3
yourthings,dns,q,AAAA,False,4.4e-05,,2
yourthings,dns,q,AAAA,False,4.5e-05,,1
yourthings,dns,q,AAAA,False,4.6e-05,,3
yourthings,dns,q,AAAA,False,5.1e-05,1,1
yourthings,dns,q,AAAA,False,5.6e-05,1,
yourthings,dns,q,AAAA,False,5.7e-05,,1
yourthings,dns,q,AAAA,False,6.3e-05,,1
yourthings,dns,q,AAAA,False,6.4e-05,,1
yourthings,dns,q,AAAA,False,6.5e-05,1,
yourthings,dns,q,AAAA,False,6.6e-05,,1
yourthings,dns,q,AAAA,False,6.7e-05,,3
yourthings,dns,q,AAAA,False,6.8e-05,1,
yourthings,dns,q,AAAA,False,7.3e-05,,1
yourthings,dns,q,AAAA,False,7.5e-05,1,
yourthings,dns,q,AAAA,False,7.7e-05,1,
yourthings,dns,q,AAAA,False,7.8e-05,,2
yourthings,dns,q,AAAA,False,8.1e-05,1,
yourthings,dns,q,AAAA,False,8.7e-05,1,
yourthings,dns,q,AAAA,False,8.8e-05,1,
yourthings,dns,q,AAAA,False,9.1e-05,,1
yourthings,dns,q,AAAA,False,9.6e-05,1,
yourthings,dns,q,AAAA,False,0.000108,,1
yourthings,dns,q,AAAA,False,0.000129,1,
yourthings,dns,q,AAAA,False,0.000137,1,
yourthings,dns,q,AAAA,False,0.00014,1,
yourthings,dns,q,AAAA,False,0.000149,1,
yourthings,dns,q,AAAA,False,0.000303,1,
yourthings,dns,q,TXT,False,1.4e-05,25,
yourthings,dns,q,TXT,False,1.5e-05,45,
yourthings,dns,q,TXT,False,1.6e-05,6,
yourthings,dns,q,TXT,False,1.7e-05,32,
yourthings,dns,q,TXT,False,1.8e-05,30,
yourthings,dns,q,TXT,False,1.9e-05,29,
yourthings,dns,q,TXT,False,2e-05,21,
yourthings,dns,q,TXT,False,2.1e-05,9,
yourthings,dns,q,TXT,False,2.3e-05,,2
yourthings,dns,q,TXT,False,2.4e-05,,6
yourthings,dns,q,TXT,False,2.5e-05,,35
yourthings,dns,q,TXT,False,2.6e-05,,59
yourthings,dns,q,TXT,False,2.7e-05,,22
yourthings,dns,q,TXT,False,2.8e-05,,38
yourthings,dns,q,TXT,False,2.9e-05,,33
yourthings,dns,q,TXT,False,3e-05,,2
yourthings,dns,q,PTR,False,1.5e-05,5,
yourthings,dns,q,PTR,False,1.6e-05,31,
yourthings,dns,q,PTR,False,1.7e-05,369,
yourthings,dns,q,PTR,False,1.8e-05,3313,
yourthings,dns,q,PTR,False,1.9e-05,5354,
yourthings,dns,q,PTR,False,2e-05,1704,
yourthings,dns,q,PTR,False,2.1e-05,167,
yourthings,dns,q,PTR,False,2.2e-05,113,2
yourthings,dns,q,PTR,False,2.3e-05,268,18
yourthings,dns,q,PTR,False,2.4e-05,108,46
yourthings,dns,q,PTR,False,2.5e-05,26,164
yourthings,dns,q,PTR,False,2.6e-05,4,2049
yourthings,dns,q,PTR,False,2.7e-05,,4467
yourthings,dns,q,PTR,False,2.8e-05,2,2997
yourthings,dns,q,PTR,False,2.9e-05,2,1296
yourthings,dns,q,PTR,False,3e-05,1,336
yourthings,dns,q,PTR,False,3.1e-05,1,63
yourthings,dns,q,PTR,False,3.2e-05,,24
yourthings,dns,q,PTR,False,3.3e-05,,24
yourthings,dns,q,PTR,False,3.4e-05,1,25
yourthings,dns,q,PTR,False,3.5e-05,13,9
yourthings,dns,q,PTR,False,3.6e-05,30,3
yourthings,dns,q,PTR,False,3.7e-05,11,2
yourthings,dns,q,PTR,False,3.8e-05,7,1
yourthings,dns,q,PTR,False,4.1e-05,,3
yourthings,dns,q,PTR,False,4.4e-05,,1
yourthings,dns,q,PTR,False,5.6e-05,1,
yourthings,dns,q,PTR,False,6.2e-05,,1
yourthings,dns,q,SRV,False,1.8e-05,1,
yourthings,dns,q,SRV,False,1.9e-05,23,
yourthings,dns,q,SRV,False,2e-05,40,
yourthings,dns,q,SRV,False,2.1e-05,13,
yourthings,dns,q,SRV,False,2.2e-05,7,
yourthings,dns,q,SRV,False,2.3e-05,6,
yourthings,dns,q,SRV,False,2.6e-05,,5
yourthings,dns,q,SRV,False,2.7e-05,,22
yourthings,dns,q,SRV,False,2.8e-05,,41
yourthings,dns,q,SRV,False,2.9e-05,,14
yourthings,dns,q,SRV,False,3e-05,,6
yourthings,dns,q,SRV,False,3.1e-05,,1
yourthings,dns,q,SRV,False,3.2e-05,,1
yourthings,dns,r,A,True,3.2e-05,1,
yourthings,dns,r,A,True,3.3e-05,4,
yourthings,dns,r,A,True,3.4e-05,16,
yourthings,dns,r,A,True,3.5e-05,15,6
yourthings,dns,r,A,True,3.6e-05,14,9
yourthings,dns,r,A,True,3.7e-05,46,6
yourthings,dns,r,A,True,3.8e-05,96,12
yourthings,dns,r,A,True,3.9e-05,103,55
yourthings,dns,r,A,True,4e-05,66,107
yourthings,dns,r,A,True,4.1e-05,34,84
yourthings,dns,r,A,True,4.2e-05,10,64
yourthings,dns,r,A,True,4.3e-05,7,48
yourthings,dns,r,A,True,4.4e-05,8,24
yourthings,dns,r,A,True,4.5e-05,4,8
yourthings,dns,r,A,True,4.6e-05,2,
yourthings,dns,r,A,True,4.7e-05,2,3
yourthings,dns,r,A,True,4.8e-05,,3
yourthings,dns,r,A,True,4.9e-05,,1
yourthings,dns,r,A,True,5e-05,,1
yourthings,dns,r,A,True,5.1e-05,,3
yourthings,dns,r,A,True,5.2e-05,1,
yourthings,dns,r,A,True,5.3e-05,2,
yourthings,dns,r,A,True,5.4e-05,1,
yourthings,dns,r,A,True,5.5e-05,3,1
yourthings,dns,r,A,True,5.9e-05,,1
yourthings,dns,r,A,True,6e-05,,1
yourthings,dns,r,A,True,6.1e-05,,7
yourthings,dns,r,A,True,6.2e-05,,17
yourthings,dns,r,A,True,6.3e-05,,16
yourthings,dns,r,A,True,6.4e-05,,17
yourthings,dns,r,A,True,6.5e-05,,16
yourthings,dns,r,A,True,6.6e-05,,21
yourthings,dns,r,A,True,6.7e-05,,11
yourthings,dns,r,A,True,6.8e-05,,16
yourthings,dns,r,A,True,6.9e-05,,4
yourthings,dns,r,A,True,7e-05,,5
yourthings,dns,r,A,True,7.1e-05,,5
yourthings,dns,r,A,True,7.2e-05,,3
yourthings,dns,r,A,True,7.3e-05,,3
yourthings,dns,r,A,True,7.4e-05,,1
yourthings,dns,r,A,True,7.6e-05,,1
yourthings,dns,r,A,True,7.8e-05,,13
yourthings,dns,r,A,True,7.9e-05,,19
yourthings,dns,r,A,True,8e-05,,43
yourthings,dns,r,A,True,8.1e-05,,97
yourthings,dns,r,A,True,8.2e-05,,122
yourthings,dns,r,A,True,8.3e-05,,122
yourthings,dns,r,A,True,8.4e-05,1,83
yourthings,dns,r,A,True,8.5e-05,1,67
yourthings,dns,r,A,True,8.6e-05,15,51
yourthings,dns,r,A,True,8.7e-05,8,46
yourthings,dns,r,A,True,8.8e-05,6,35
yourthings,dns,r,A,True,8.9e-05,13,22
yourthings,dns,r,A,True,9e-05,10,17
yourthings,dns,r,A,True,9.1e-05,8,9
yourthings,dns,r,A,True,9.2e-05,10,2
yourthings,dns,r,A,True,9.3e-05,9,2
yourthings,dns,r,A,True,9.4e-05,2,
yourthings,dns,r,A,True,9.5e-05,2,
yourthings,dns,r,A,True,9.6e-05,7,
yourthings,dns,r,A,True,9.7e-05,2,
yourthings,dns,r,A,True,9.8e-05,4,
yourthings,dns,r,A,True,9.9e-05,2,
yourthings,dns,r,A,True,0.0001,2,
yourthings,dns,r,A,True,0.000101,1,
yourthings,dns,r,A,True,0.000103,2,
yourthings,dns,r,A,True,0.000104,,1
yourthings,dns,r,A,True,0.000119,1,
yourthings,dns,r,A,True,0.00012,1,
yourthings,dns,r,A,True,0.000122,6,
yourthings,dns,r,A,True,0.000123,4,
yourthings,dns,r,A,True,0.000125,8,
yourthings,dns,r,A,True,0.000126,2,
yourthings,dns,r,A,True,0.000127,2,
yourthings,dns,r,A,True,0.000128,1,
yourthings,dns,r,A,True,0.000129,3,
yourthings,dns,r,A,True,0.00013,2,
yourthings,dns,r,A,True,0.000131,3,
yourthings,dns,r,A,True,0.000133,1,
yourthings,dns,r,A,True,0.000134,2,
yourthings,dns,r,A,True,0.000136,1,
yourthings,dns,r,A,True,0.00014,1,
yourthings,dns,r,A,True,0.000144,1,
yourthings,dns,r,A,True,0.000151,1,
yourthings,dns,r,A,True,0.000158,1,
yourthings,dns,r,A,True,0.000163,2,
yourthings,dns,r,A,True,0.000165,2,
yourthings,dns,r,A,True,0.000166,1,
yourthings,dns,r,A,True,0.000167,2,
yourthings,dns,r,A,True,0.000168,3,
yourthings,dns,r,A,True,0.000169,2,
yourthings,dns,r,A,True,0.00017,5,
yourthings,dns,r,A,True,0.000171,4,
yourthings,dns,r,A,True,0.000172,1,
yourthings,dns,r,A,True,0.000173,4,
yourthings,dns,r,A,True,0.000174,9,
yourthings,dns,r,A,True,0.000175,11,
yourthings,dns,r,A,True,0.000176,14,
yourthings,dns,r,A,True,0.000177,13,
yourthings,dns,r,A,True,0.000178,23,
yourthings,dns,r,A,True,0.000179,25,
yourthings,dns,r,A,True,0.00018,29,
yourthings,dns,r,A,True,0.000181,26,
yourthings,dns,r,A,True,0.000182,48,
yourthings,dns,r,A,True,0.000183,63,
yourthings,dns,r,A,True,0.000184,43,
yourthings,dns,r,A,True,0.000185,52,
yourthings,dns,r,A,True,0.000186,51,
yourthings,dns,r,A,True,0.000187,47,
yourthings,dns,r,A,True,0.000188,37,
yourthings,dns,r,A,True,0.000189,21,
yourthings,dns,r,A,True,0.00019,18,
yourthings,dns,r,A,True,0.000191,25,
yourthings,dns,r,A,True,0.000192,26,
yourthings,dns,r,A,True,0.000193,21,
yourthings,dns,r,A,True,0.000194,22,
yourthings,dns,r,A,True,0.000195,16,
yourthings,dns,r,A,True,0.000196,14,
yourthings,dns,r,A,True,0.000197,16,
yourthings,dns,r,A,True,0.000198,12,
yourthings,dns,r,A,True,0.000199,12,
yourthings,dns,r,A,True,0.0002,6,
yourthings,dns,r,A,True,0.000201,10,
yourthings,dns,r,A,True,0.000202,2,
yourthings,dns,r,A,True,0.000203,4,
yourthings,dns,r,A,True,0.000204,1,
yourthings,dns,r,A,True,0.000205,2,
yourthings,dns,r,A,True,0.000206,2,
yourthings,dns,r,A,True,0.000207,1,
yourthings,dns,r,A,True,0.000209,1,
yourthings,dns,r,A,True,0.00021,1,
yourthings,dns,r,A,False,1.6e-05,1,
yourthings,dns,r,A,False,1.7e-05,2,
yourthings,dns,r,A,False,1.8e-05,6,
yourthings,dns,r,A,False,1.9e-05,2,
yourthings,dns,r,A,False,2.7e-05,,1
yourthings,dns,r,A,False,2.8e-05,,3
yourthings,dns,r,A,False,2.9e-05,,2
yourthings,dns,r,A,False,3e-05,,2
yourthings,dns,r,A,False,3.1e-05,,2
yourthings,dns,r,A,False,3.8e-05,,1
yourthings,dns,r,A,False,7e-05,,1
yourthings,dns,r,A,False,0.000152,1,
yourthings,dns,r,AAAA,True,2.6e-05,1,
yourthings,dns,r,AAAA,True,2.8e-05,8,
yourthings,dns,r,AAAA,True,2.9e-05,4,
yourthings,dns,r,AAAA,True,3e-05,14,
yourthings,dns,r,AAAA,True,3.1e-05,28,
yourthings,dns,r,AAAA,True,3.2e-05,41,1
yourthings,dns,r,AAAA,True,3.3e-05,123,1
yourthings,dns,r,AAAA,True,3.4e-05,798,16
yourthings,dns,r,AAAA,True,3.5e-05,2220,18
yourthings,dns,r,AAAA,True,3.6e-05,2546,46
yourthings,dns,r,AAAA,True,3.7e-05,1811,117
yourthings,dns,r,AAAA,True,3.8e-05,1023,825
yourthings,dns,r,AAAA,True,3.9e-05,982,2237
yourthings,dns,r,AAAA,True,4e-05,1931,2715
yourthings,dns,r,AAAA,True,4.1e-05,2633,2969
yourthings,dns,r,AAAA,True,4.2e-05,2019,3514
yourthings,dns,r,AAAA,True,4.3e-05,1079,2617
yourthings,dns,r,AAAA,True,4.4e-05,416,1493
yourthings,dns,r,AAAA,True,4.5e-05,124,773
yourthings,dns,r,AAAA,True,4.6e-05,21,331
yourthings,dns,r,AAAA,True,4.7e-05,5,109
yourthings,dns,r,AAAA,True,4.8e-05,7,38
yourthings,dns,r,AAAA,True,4.9e-05,4,42
yourthings,dns,r,AAAA,True,5e-05,2,43
yourthings,dns,r,AAAA,True,5.1e-05,9,35
yourthings,dns,r,AAAA,True,5.2e-05,15,26
yourthings,dns,r,AAAA,True,5.3e-05,20,27
yourthings,dns,r,AAAA,True,5.4e-05,21,102
yourthings,dns,r,AAAA,True,5.5e-05,26,98
yourthings,dns,r,AAAA,True,5.6e-05,16,100
yourthings,dns,r,AAAA,True,5.7e-05,18,98
yourthings,dns,r,AAAA,True,5.8e-05,19,149
yourthings,dns,r,AAAA,True,5.9e-05,20,448
yourthings,dns,r,AAAA,True,6e-05,10,2220
yourthings,dns,r,AAAA,True,6.1e-05,4,5973
yourthings,dns,r,AAAA,True,6.2e-05,8,9218
yourthings,dns,r,AAAA,True,6.3e-05,3,10468
yourthings,dns,r,AAAA,True,6.4e-05,1,8721
yourthings,dns,r,AAAA,True,6.5e-05,,6046
yourthings,dns,r,AAAA,True,6.6e-05,,4109
yourthings,dns,r,AAAA,True,6.7e-05,,2997
yourthings,dns,r,AAAA,True,6.8e-05,,1970
yourthings,dns,r,AAAA,True,6.9e-05,,1069
yourthings,dns,r,AAAA,True,7e-05,,450
yourthings,dns,r,AAAA,True,7.1e-05,,166
yourthings,dns,r,AAAA,True,7.2e-05,,69
yourthings,dns,r,AAAA,True,7.3e-05,1,49
yourthings,dns,r,AAAA,True,7.4e-05,,17
yourthings,dns,r,AAAA,True,7.5e-05,,10
yourthings,dns,r,AAAA,True,7.6e-05,,10
yourthings,dns,r,AAAA,True,7.7e-05,,11
yourthings,dns,r,AAAA,True,7.8e-05,1,10
yourthings,dns,r,AAAA,True,7.9e-05,7,6
yourthings,dns,r,AAAA,True,8e-05,45,7
yourthings,dns,r,AAAA,True,8.1e-05,75,3
yourthings,dns,r,AAAA,True,8.2e-05,60,6
yourthings,dns,r,AAAA,True,8.3e-05,51,2
yourthings,dns,r,AAAA,True,8.4e-05,47,3
yourthings,dns,r,AAAA,True,8.5e-05,80,4
yourthings,dns,r,AAAA,True,8.6e-05,81,3
yourthings,dns,r,AAAA,True,8.7e-05,109,3
yourthings,dns,r,AAAA,True,8.8e-05,357,
yourthings,dns,r,AAAA,True,8.9e-05,1110,3
yourthings,dns,r,AAAA,True,9e-05,2694,1
yourthings,dns,r,AAAA,True,9.1e-05,4478,
yourthings,dns,r,AAAA,True,9.2e-05,5811,1
yourthings,dns,r,AAAA,True,9.3e-05,6724,1
yourthings,dns,r,AAAA,True,9.4e-05,6992,3
yourthings,dns,r,AAAA,True,9.5e-05,5906,
yourthings,dns,r,AAAA,True,9.6e-05,4443,1
yourthings,dns,r,AAAA,True,9.7e-05,3496,1
yourthings,dns,r,AAAA,True,9.8e-05,2708,
yourthings,dns,r,AAAA,True,9.9e-05,2181,
yourthings,dns,r,AAAA,True,0.0001,1700,
yourthings,dns,r,AAAA,True,0.000101,1268,
yourthings,dns,r,AAAA,True,0.000102,874,1
yourthings,dns,r,AAAA,True,0.000103,503,1
yourthings,dns,r,AAAA,True,0.000104,259,1
yourthings,dns,r,AAAA,True,0.000105,122,
yourthings,dns,r,AAAA,True,0.000106,75,
yourthings,dns,r,AAAA,True,0.000107,33,
yourthings,dns,r,AAAA,True,0.000108,31,
yourthings,dns,r,AAAA,True,0.000109,14,
yourthings,dns,r,AAAA,True,0.00011,11,
yourthings,dns,r,AAAA,True,0.000111,7,
yourthings,dns,r,AAAA,True,0.000112,8,
yourthings,dns,r,AAAA,True,0.000113,11,
yourthings,dns,r,AAAA,True,0.000114,3,
yourthings,dns,r,AAAA,True,0.000115,10,
yourthings,dns,r,AAAA,True,0.000116,5,
yourthings,dns,r,AAAA,True,0.000117,3,1
yourthings,dns,r,AAAA,True,0.000118,6,
yourthings,dns,r,AAAA,True,0.000119,2,
yourthings,dns,r,AAAA,True,0.00012,2,
yourthings,dns,r,AAAA,True,0.000121,3,
yourthings,dns,r,AAAA,True,0.000122,4,1
yourthings,dns,r,AAAA,True,0.000123,6,1
yourthings,dns,r,AAAA,True,0.000124,,1
yourthings,dns,r,AAAA,True,0.000125,3,
yourthings,dns,r,AAAA,True,0.000126,4,1
yourthings,dns,r,AAAA,True,0.000127,4,
yourthings,dns,r,AAAA,True,0.000128,4,
yourthings,dns,r,AAAA,True,0.000129,5,1
yourthings,dns,r,AAAA,True,0.00013,21,
yourthings,dns,r,AAAA,True,0.000131,52,
yourthings,dns,r,AAAA,True,0.000132,79,
yourthings,dns,r,AAAA,True,0.000133,112,
yourthings,dns,r,AAAA,True,0.000134,114,
yourthings,dns,r,AAAA,True,0.000135,111,
yourthings,dns,r,AAAA,True,0.000136,123,
yourthings,dns,r,AAAA,True,0.000137,119,1
yourthings,dns,r,AAAA,True,0.000138,125,1
yourthings,dns,r,AAAA,True,0.000139,105,
yourthings,dns,r,AAAA,True,0.00014,103,1
yourthings,dns,r,AAAA,True,0.000141,124,
yourthings,dns,r,AAAA,True,0.000142,122,
yourthings,dns,r,AAAA,True,0.000143,108,
yourthings,dns,r,AAAA,True,0.000144,119,
yourthings,dns,r,AAAA,True,0.000145,103,
yourthings,dns,r,AAAA,True,0.000146,84,
yourthings,dns,r,AAAA,True,0.000147,62,
yourthings,dns,r,AAAA,True,0.000148,49,1
yourthings,dns,r,AAAA,True,0.000149,39,1
yourthings,dns,r,AAAA,True,0.00015,19,1
yourthings,dns,r,AAAA,True,0.000151,34,
yourthings,dns,r,AAAA,True,0.000152,19,
yourthings,dns,r,AAAA,True,0.000153,18,
yourthings,dns,r,AAAA,True,0.000154,23,
yourthings,dns,r,AAAA,True,0.000155,16,
yourthings,dns,r,AAAA,True,0.000156,10,
yourthings,dns,r,AAAA,True,0.000157,11,
yourthings,dns,r,AAAA,True,0.000158,1,
yourthings,dns,r,AAAA,True,0.000159,5,
yourthings,dns,r,AAAA,True,0.00016,7,
yourthings,dns,r,AAAA,True,0.000161,8,
yourthings,dns,r,AAAA,True,0.000162,9,
yourthings,dns,r,AAAA,True,0.000163,9,
yourthings,dns,r,AAAA,True,0.000164,13,
yourthings,dns,r,AAAA,True,0.000165,9,
yourthings,dns,r,AAAA,True,0.000166,12,
yourthings,dns,r,AAAA,True,0.000167,8,
yourthings,dns,r,AAAA,True,0.000168,14,
yourthings,dns,r,AAAA,True,0.000169,6,
yourthings,dns,r,AAAA,True,0.00017,9,
yourthings,dns,r,AAAA,True,0.000171,5,
yourthings,dns,r,AAAA,True,0.000172,8,
yourthings,dns,r,AAAA,True,0.000173,2,
yourthings,dns,r,AAAA,True,0.000174,2,
yourthings,dns,r,AAAA,True,0.000175,6,
yourthings,dns,r,AAAA,True,0.000176,3,
yourthings,dns,r,AAAA,True,0.000179,3,
yourthings,dns,r,AAAA,True,0.000181,1,
yourthings,dns,r,AAAA,True,0.000208,1,
yourthings,dns,r,AAAA,True,0.000213,1,
yourthings,dns,r,AAAA,True,0.000238,1,
yourthings,dns,r,AAAA,False,1.5e-05,1,
yourthings,dns,r,AAAA,False,1.6e-05,108,
yourthings,dns,r,AAAA,False,1.7e-05,633,
yourthings,dns,r,AAAA,False,1.8e-05,288,
yourthings,dns,r,AAAA,False,1.9e-05,33,
yourthings,dns,r,AAAA,False,2e-05,8,
yourthings,dns,r,AAAA,False,2.1e-05,6,
yourthings,dns,r,AAAA,False,2.4e-05,,1
yourthings,dns,r,AAAA,False,2.5e-05,,2
yourthings,dns,r,AAAA,False,2.6e-05,,60
yourthings,dns,r,AAAA,False,2.7e-05,,313
yourthings,dns,r,AAAA,False,2.8e-05,,393
yourthings,dns,r,AAAA,False,2.9e-05,,218
yourthings,dns,r,AAAA,False,3e-05,,72
yourthings,dns,r,AAAA,False,3.1e-05,,11
yourthings,dns,r,AAAA,False,3.2e-05,,3
yourthings,dns,r,AAAA,False,3.3e-05,,1
yourthings,dns,r,AAAA,False,3.4e-05,,1
yourthings,dns,r,AAAA,False,3.5e-05,,1
yourthings,dns,r,AAAA,False,3.8e-05,,1
yourthings,dns,r,AAAA,False,4.5e-05,,1
yourthings,dns,r,AAAA,False,5e-05,,6
yourthings,dns,r,AAAA,False,5.1e-05,,28
yourthings,dns,r,AAAA,False,5.2e-05,,38
yourthings,dns,r,AAAA,False,5.3e-05,,25
yourthings,dns,r,AAAA,False,5.4e-05,,8
yourthings,dns,r,AAAA,False,5.5e-05,,12
yourthings,dns,r,AAAA,False,5.6e-05,,6
yourthings,dns,r,AAAA,False,5.7e-05,,1
yourthings,dns,r,AAAA,False,6.3e-05,1,
yourthings,dns,r,AAAA,False,6.9e-05,1,
yourthings,dns,r,AAAA,False,7e-05,4,
yourthings,dns,r,AAAA,False,7.1e-05,11,
yourthings,dns,r,AAAA,False,7.2e-05,16,
yourthings,dns,r,AAAA,False,7.3e-05,27,
yourthings,dns,r,AAAA,False,7.4e-05,22,
yourthings,dns,r,AAAA,False,7.5e-05,13,
yourthings,dns,r,AAAA,False,7.6e-05,11,
yourthings,dns,r,AAAA,False,7.7e-05,5,
yourthings,dns,r,AAAA,False,7.8e-05,7,
yourthings,dns,r,AAAA,False,7.9e-05,2,
yourthings,dns,r,AAAA,False,8e-05,2,
yourthings,dns,r,AAAA,False,8.2e-05,1,
yourthings,dns,r,AAAA,False,8.3e-05,1,
yourthings,dns,r,AAAA,False,0.000118,1,
yourthings,dns,r,TXT,True,4.2e-05,,13
yourthings,dns,r,TXT,True,4.3e-05,5,12
yourthings,dns,r,TXT,True,4.4e-05,15,10
yourthings,dns,r,TXT,True,4.5e-05,10,5
yourthings,dns,r,TXT,True,4.6e-05,9,
yourthings,dns,r,TXT,True,4.7e-05,1,
yourthings,dns,r,PTR,True,3.9e-05,5,
yourthings,dns,r,PTR,True,4e-05,62,
yourthings,dns,r,PTR,True,4.1e-05,173,13
yourthings,dns,r,PTR,True,4.2e-05,388,123
yourthings,dns,r,PTR,True,4.3e-05,387,298
yourthings,dns,r,PTR,True,4.4e-05,250,441
yourthings,dns,r,PTR,True,4.5e-05,109,286
yourthings,dns,r,PTR,True,4.6e-05,23,144
yourthings,dns,r,PTR,True,4.7e-05,4,65
yourthings,dns,r,PTR,True,4.8e-05,,25
yourthings,dns,r,PTR,True,4.9e-05,1,5
yourthings,dns,r,PTR,True,5e-05,,1
yourthings,dns,r,PTR,True,5.2e-05,1,
yourthings,dns,r,PTR,True,5.7e-05,,2
yourthings,dns,r,PTR,True,5.8e-05,,7
yourthings,dns,r,PTR,True,5.9e-05,,6
yourthings,dns,r,PTR,True,6e-05,,6
yourthings,dns,r,PTR,True,6.1e-05,,8
yourthings,dns,r,PTR,True,6.2e-05,,6
yourthings,dns,r,PTR,True,6.3e-05,,18
yourthings,dns,r,PTR,True,6.4e-05,,111
yourthings,dns,r,PTR,True,6.5e-05,,321
yourthings,dns,r,PTR,True,6.6e-05,,582
yourthings,dns,r,PTR,True,6.7e-05,,805
yourthings,dns,r,PTR,True,6.8e-05,,823
yourthings,dns,r,PTR,True,6.9e-05,,684
yourthings,dns,r,PTR,True,7e-05,,538
yourthings,dns,r,PTR,True,7.1e-05,,367
yourthings,dns,r,PTR,True,7.2e-05,,256
yourthings,dns,r,PTR,True,7.3e-05,,150
yourthings,dns,r,PTR,True,7.4e-05,3,90
yourthings,dns,r,PTR,True,7.5e-05,1,47
yourthings,dns,r,PTR,True,7.6e-05,11,20
yourthings,dns,r,PTR,True,7.7e-05,9,10
yourthings,dns,r,PTR,True,7.8e-05,7,5
yourthings,dns,r,PTR,True,8e-05,2,2
yourthings,dns,r,PTR,True,8.1e-05,,1
yourthings,dns,r,PTR,True,8.2e-05,2,3
yourthings,dns,r,PTR,True,8.3e-05,1,2
yourthings,dns,r,PTR,True,8.4e-05,,1
